pop_idx,regime,rho,beta,N,T,sigma,jaccard,beta,alpha,epsilon,nr_pop,nr_ind
,partial,0.9,0.8,200.0,20.0,0.25,0.027060606060607378,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.030050505050506715,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.017474747474747723,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.018565656565656976,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.016909090909091123,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.01303030303030262,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.014252525252525036,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.017565656565656836,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.01525252525252518,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.024717171717172668,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.028414141414142988,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.019242424242424686,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.02170707070707142,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.018555555555555894,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.024404040404041333,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.025252525252526276,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.022393939393940118,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.015444444444444382,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.016565656565656617,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.022242424242424955,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.014393939393939178,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.021474747474748094,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.020484848484849036,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.012080808080807696,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.02622222222222328,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.01888888888888922,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.017242424242424493,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.014404040404040197,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.016969696969697128,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.021535353535354122,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.016333333333333425,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.013646464646464313,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.021090909090909788,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.012161616161615757,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.01239393939393898,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.01674747474747488,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.029060606060607626,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.013989898989898709,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.019868686868687334,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.015171717171717067,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.019909090909091473,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.030282828282830045,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.02607070707070826,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.023848484848485722,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.02324242424242525,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.01983838383838439,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.01445454545454527,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.017696969696970006,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.018313131313131694,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.020282828282828874,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.014070707070706822,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.014414141414141188,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.03298989898990106,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.011030303030302696,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.03042424242424415,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.01863636363636403,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.014050505050504803,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.024484848484849504,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.01680808080808095,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.0207272727272733,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.010949494949494602,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.021959595959596637,0.8,0.6,100,,
,partial,0.9,0.8,200.0,20.0,0.25,0.023676767676768632,0.8,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.004868686868686832,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.005121212121212072,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.0052626262626262205,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.004999999999999962,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.0050606060606060215,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.004686868686868653,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.005020202020201978,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.0054646464646464134,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.0051818181818181295,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.004656565656565629,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.0048080808080807795,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.004999999999999961,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.004838383838383798,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.005090909090909046,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.005252525252525195,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.0055252525252524635,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.0056565656565655854,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.004777777777777746,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.004848484848484808,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.0045959595959595735,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.005060606060606014,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.005080808080808035,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.005171717171717125,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.00474747474747471,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.004909090909090875,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.005282828282828242,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.005363636363636303,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.00509090909090905,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.005525252525252461,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.00522222222222217,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.005030303030302995,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.004737373737373704,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.005212121212121156,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.005272727272727222,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.004767676767676745,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.004949494949494911,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.005515151515151457,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.005141414141414104,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.005151515151515105,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.005080808080808036,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.004999999999999958,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.004848484848484812,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.005121212121212075,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.005353535353535299,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.005090909090909045,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.005303030303030251,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.004424242424242405,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.005090909090909053,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.005333333333333278,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.005282828282828234,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.004868686868686846,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.005131313131313091,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.005010101010100967,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.005373737373737321,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.00481818181818178,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.004797979797979766,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.004686868686868656,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.004464646464646443,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.004383838383838361,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.004696969696969671,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.004787878787878751,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.00532323232323227,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.004797979797979774,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.005515151515151458,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.004747474747474719,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.004666666666666643,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.004898989898989862,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.004898989898989862,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.004838383838383812,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.004767676767676741,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.00513131313131309,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.004696969696969663,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.004969696969696929,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.004606060606060589,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.004727272727272694,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.004585858585858555,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.0048383838383838,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.005383838383838332,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.005080808080808038,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.004505050505050486,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.0046262626262626024,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.005050505050505009,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.00499999999999996,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.005424242424242374,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.004949494949494918,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.0048282828282828,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.004909090909090875,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.004828282828282785,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.005424242424242368,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.004979797979797946,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.004787878787878753,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.0050303030303029865,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.0051010101010100515,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.00477777777777775,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.004636363636363605,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.004656565656565627,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.004828282828282795,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.005020202020201967,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.0047272727272726885,0.0,0.6,100,,
,partial,0.9,0.0,200.0,20.0,1.0,0.004656565656565628,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.005222222222222172,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.004606060606060576,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.005080808080808036,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.005040404040403999,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.005222222222222167,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.00449494949494947,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.00552525252525246,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.00487878787878784,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.005323232323232261,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.004868686868686825,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.004545454545454513,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.005050505050505007,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.005434343434343379,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.005121212121212068,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.005080808080808028,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.005040404040403993,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.00501010101010096,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.0049595959595959225,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.005131313131313087,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.004505050505050482,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.004676767676767639,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.004727272727272689,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.005292929292929239,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.005030303030302979,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.0046464646464646105,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.005222222222222169,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.00490909090909087,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.004797979797979765,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.0051818181818181295,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.005060606060606018,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.005484848484848422,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.0050404040404039945,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.00519191919191914,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.005232323232323183,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.00521212121212116,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.004676767676767643,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.00518181818181812,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.004979797979797939,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.005090909090909039,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.005060606060606018,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.00542424242424236,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.004282828282828268,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.0047575757575757235,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.005040404040403999,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.004676767676767648,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.005353535353535299,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.005808080808080724,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.004828282828282789,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.005252525252525193,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.00571717171717165,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.005272727272727217,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.0048888888888888515,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.005070707070707016,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.005222222222222166,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.005707070707070641,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.0051818181818181356,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.005474747474747424,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.005020202020201978,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.005242424242424195,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.004747474747474715,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.004646464646464615,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.005010101010100972,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.005111111111111063,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.004818181818181787,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.004999999999999956,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.004878787878787836,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.004959595959595912,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.0051515151515151075,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.004848484848484813,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.004999999999999958,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.004878787878787839,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.004787878787878747,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.005191919191919143,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.00509090909090904,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.004313131313131302,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.005424242424242365,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.005171717171717116,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.004929292929292885,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.0048989898989898655,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.004959595959595916,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.00460606060606057,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.004999999999999956,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.0051515151515151006,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.004858585858585818,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.0047373737373737025,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.005363636363636303,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.005020202020201979,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.005131313131313086,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.005383838383838329,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.0051212121212120725,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.005232323232323182,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.0049898989898989506,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.004828282828282791,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.004797979797979754,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.0047878787878787524,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.004565656565656536,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.0051111111111110715,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.004929292929292882,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.004909090909090859,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,4.0,0.004909090909090873,0.0,0.6,100,,
,partial,0.5,5.0,200.0,20.0,0.25,0.18670707070707554,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,0.25,0.14474747474747293,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,0.25,0.15767676767676675,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,0.25,0.13140404040403827,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,0.25,0.21794949494950347,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,0.25,0.1361414141414117,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,0.25,0.15580808080808042,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,0.25,0.2104949494949562,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,0.25,0.1183636363636336,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,0.25,0.1311717171717155,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,0.25,0.1404141414141408,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,0.25,0.1862828282828327,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,0.25,0.14448484848484766,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,0.25,0.13642424242424092,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,0.25,0.16111111111111034,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,0.25,0.10315151515151363,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,0.25,0.23725252525252655,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,0.25,0.21379797979798393,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,0.25,0.2200404040404069,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,0.25,0.20149494949495533,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,0.25,0.14501010101010098,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,0.25,0.21665656565656705,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,0.25,0.15011111111110972,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,0.25,0.10269696969696743,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,0.25,0.1448585858585865,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,0.25,0.1273434343434315,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,0.25,0.09103030303030166,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,0.25,0.13629292929292877,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,0.25,0.14385858585858521,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,0.25,0.19454545454545752,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,0.25,0.1569595959595972,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,0.25,0.1333131313131301,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,0.25,0.15847474747475018,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,0.25,0.15039393939393758,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,0.25,0.18849494949495366,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,0.25,0.1911717171717219,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,0.25,0.2016060606060699,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,0.25,0.1754646464646487,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,0.25,0.15688888888889047,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,0.25,0.18649494949495,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,0.25,0.14740404040403923,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,0.25,0.21734343434343795,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,0.25,0.17793939393939934,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,0.25,0.15580808080808123,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,0.25,0.10224242424242243,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,0.25,0.263262626262626,5.0,5.0,100,,
